"playerid","birthyear","birthmonth","birthday","birthcountry","birthstate","birthcity","deathyear","deathmonth","deathday","deathcountry","deathstate","deathcity","namefirst","namelast","namegiven","weight","height","bats","throws","debut","finalgame","retroid","bbrefid","yearid","votedby","ballots","needed","votes","inducted","category","needed_note"
"averiea01",1902,5,21,"USA","WA","Snohomish",1983,8,16,"USA","WA","Everett","Earl","Averill","Howard Earl",172,"69","L","R","1929-04-16","1941-04-25","avere101","averiea01",1975,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"baergca01",1968,11,4,"P.R.",NULL,"Santurce",NULL,NULL,NULL,NULL,NULL,NULL,"Carlos","Baerga","Carlos Obed",165,"71","B","R","1990-04-14","2005-09-30","baerc001","baergca01",2011,"BBWAA",581,436,0,"N","Player",NULL
"bagweje01",1968,5,27,"USA","MA","Boston",NULL,NULL,NULL,NULL,NULL,NULL,"Jeff","Bagwell","Jeffrey Robert",195,"72","R","R","1991-04-08","2005-10-02","bagwj001","bagweje01",2011,"BBWAA",581,436,242,"N","Player",NULL
"bagweje01",1968,5,27,"USA","MA","Boston",NULL,NULL,NULL,NULL,NULL,NULL,"Jeff","Bagwell","Jeffrey Robert",195,"72","R","R","1991-04-08","2005-10-02","bagwj001","bagweje01",2012,"BBWAA",573,430,321,"N","Player",NULL
"bagweje01",1968,5,27,"USA","MA","Boston",NULL,NULL,NULL,NULL,NULL,NULL,"Jeff","Bagwell","Jeffrey Robert",195,"72","R","R","1991-04-08","2005-10-02","bagwj001","bagweje01",2013,"BBWAA",569,427,339,"N","Player",NULL
"bagweje01",1968,5,27,"USA","MA","Boston",NULL,NULL,NULL,NULL,NULL,NULL,"Jeff","Bagwell","Jeffrey Robert",195,"72","R","R","1991-04-08","2005-10-02","bagwj001","bagweje01",2014,"BBWAA",571,429,310,"N","Player",NULL
"bagweje01",1968,5,27,"USA","MA","Boston",NULL,NULL,NULL,NULL,NULL,NULL,"Jeff","Bagwell","Jeffrey Robert",195,"72","R","R","1991-04-08","2005-10-02","bagwj001","bagweje01",2015,"BBWAA",549,412,306,"N","Player",NULL
"bagweje01",1968,5,27,"USA","MA","Boston",NULL,NULL,NULL,NULL,NULL,NULL,"Jeff","Bagwell","Jeffrey Robert",195,"72","R","R","1991-04-08","2005-10-02","bagwj001","bagweje01",2016,"BBWAA",440,330,315,"N","Player",NULL
"bagweje01",1968,5,27,"USA","MA","Boston",NULL,NULL,NULL,NULL,NULL,NULL,"Jeff","Bagwell","Jeffrey Robert",195,"72","R","R","1991-04-08","2005-10-02","bagwj001","bagweje01",2017,"BBWAA",442,332,381,"Y","Player",NULL
"bahnsst01",1944,12,15,"USA","IA","Council Bluffs",NULL,NULL,NULL,NULL,NULL,NULL,"Stan","Bahnsen","Stanley Raymond",185,"74","R","R","1966-09-09","1982-10-02","bahns101","bahnsst01",1988,"BBWAA",427,321,0,"N","Player",NULL
"bailebo01",1942,10,13,"USA","CA","Long Beach",NULL,NULL,NULL,NULL,NULL,NULL,"Bob","Bailey","Robert Sherwood",180,"73","R","R","1962-09-14","1978-10-02","bailb103","bailebo01",1984,"BBWAA",403,303,1,"N","Player",NULL
"bailobo01",1951,7,10,"USA","PA","Connellsville",NULL,NULL,NULL,NULL,NULL,NULL,"Bob","Bailor","Robert Michael",170,"71","R","R","1975-09-06","1985-10-06","bailb001","bailobo01",1991,"BBWAA",443,333,0,"N","Player",NULL
"baineha01",1959,3,15,"USA","MD","Easton",NULL,NULL,NULL,NULL,NULL,NULL,"Harold","Baines","Harold Douglas",175,"74","L","L","1980-04-10","2001-09-27","bainh001","baineha01",2007,"BBWAA",545,409,29,"N","Player",NULL
"baineha01",1959,3,15,"USA","MD","Easton",NULL,NULL,NULL,NULL,NULL,NULL,"Harold","Baines","Harold Douglas",175,"74","L","L","1980-04-10","2001-09-27","bainh001","baineha01",2008,"BBWAA",543,408,28,"N","Player",NULL
"baineha01",1959,3,15,"USA","MD","Easton",NULL,NULL,NULL,NULL,NULL,NULL,"Harold","Baines","Harold Douglas",175,"74","L","L","1980-04-10","2001-09-27","bainh001","baineha01",2009,"BBWAA",539,405,32,"N","Player",NULL
"baineha01",1959,3,15,"USA","MD","Easton",NULL,NULL,NULL,NULL,NULL,NULL,"Harold","Baines","Harold Douglas",175,"74","L","L","1980-04-10","2001-09-27","bainh001","baineha01",2010,"BBWAA",539,405,33,"N","Player",NULL
"baineha01",1959,3,15,"USA","MD","Easton",NULL,NULL,NULL,NULL,NULL,NULL,"Harold","Baines","Harold Douglas",175,"74","L","L","1980-04-10","2001-09-27","bainh001","baineha01",2011,"BBWAA",581,436,28,"N","Player",NULL
"bakerdu01",1949,6,15,"USA","CA","Riverside",NULL,NULL,NULL,NULL,NULL,NULL,"Dusty","Baker","Johnnie B.",183,"74","R","R","1968-09-07","1986-10-04","baked002","bakerdu01",1992,"BBWAA",430,323,4,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1936,"BBWAA",226,170,1,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1937,"BBWAA",201,151,13,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1938,"BBWAA",262,197,32,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1939,"BBWAA",274,206,30,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1942,"BBWAA",233,175,39,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1945,"BBWAA",247,186,26,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1946,"Final Ballot",263,198,36,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1946,"Nominating Vote",202,NULL,39,"N","Player","Top 20"
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1947,"BBWAA",161,121,49,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1948,"BBWAA",121,91,4,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1950,"BBWAA",168,126,4,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1951,"BBWAA",226,170,8,"N","Player",NULL
"bakerfr01",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,"71","L","R","1908-09-21","1922-09-29","bakef102","bakerfr01",1955,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1937,"BBWAA",201,151,3,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1938,"BBWAA",262,197,2,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1939,"BBWAA",274,206,1,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1946,"Nominating Vote",202,NULL,1,"N","Player","Top 20"
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1948,"BBWAA",121,91,4,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1949,"BBWAA",153,115,5,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1950,"BBWAA",168,126,9,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1951,"BBWAA",226,170,9,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1952,"BBWAA",234,176,11,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1953,"BBWAA",264,198,10,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1954,"BBWAA",252,189,10,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1955,"BBWAA",251,189,19,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1956,"BBWAA",193,145,15,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1958,"BBWAA",266,200,43,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1960,"BBWAA",269,202,30,"N","Player",NULL
"bancrda01",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,"69","B","R","1915-04-14","1930-05-31","bancd101","bancrda01",1971,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"bandosa01",1944,2,13,"USA","OH","Cleveland",NULL,NULL,NULL,NULL,NULL,NULL,"Sal","Bando","Salvatore Leonard",195,"72","R","R","1966-09-03","1981-10-03","bands101","bandosa01",1987,"BBWAA",413,310,3,"N","Player",NULL
"bankser01",1931,1,31,"USA","TX","Dallas",2015,1,23,"USA","IL","Chicago","Ernie","Banks","Ernest",180,"73","R","R","1953-09-17","1971-09-26","banke101","bankser01",1977,"BBWAA",383,288,321,"Y","Player",NULL
"barbest01",1938,2,22,"USA","MD","Takoma Park",2007,2,4,"USA","NV","Henderson","Steve","Barber","Stephen David",195,"72","L","L","1960-04-21","1974-07-31","barbs102","barbest01",1980,"BBWAA",385,289,0,"N","Player",NULL
"barlial99",1915,4,2,"USA","IL","Springfield",1995,12,27,"USA","IL","Springfield","Al","Barlick","Albert Joseph",185,"71",NULL,NULL,NULL,NULL,"barla901","barlial99",1989,"Veterans",NULL,NULL,NULL,"Y","Umpire",NULL
"barnero01",1850,5,8,"USA","NY","Mount Morris",1915,2,5,"USA","IL","Chicago","Ross","Barnes","Charles Roscoe",145,"68","R","R","1871-05-05","1881-09-21","barnr102","barnero01",1936,"Veterans",78,59,3,"N","Player",NULL
"barrji01",1948,2,10,"USA","CA","Lynwood",NULL,NULL,NULL,NULL,NULL,NULL,"Jim","Barr","James Leland",205,"75","R","R","1971-07-31","1983-10-02","barrj101","barrji01",1989,"BBWAA",447,336,0,"N","Player",NULL
"barroed99",1868,5,10,"USA","IL","Springfield",1953,12,15,"USA","NY","Port Chester","Ed","Barrow","Edward Grant",NULL,NULL,NULL,NULL,NULL,NULL,"barre801","barroed99",1953,"Veterans",NULL,NULL,NULL,"Y","Pioneer/Executive",NULL
"barryja01",1887,4,26,"USA","CT","Meriden",1961,4,23,"USA","MA","Shrewsbury","Jack","Barry","John Joseph",158,"69","R","R","1908-07-13","1919-06-23","barrj104","barryja01",1938,"BBWAA",262,197,3,"N","Player",NULL
"barryja01",1887,4,26,"USA","CT","Meriden",1961,4,23,"USA","MA","Shrewsbury","Jack","Barry","John Joseph",158,"69","R","R","1908-07-13","1919-06-23","barrj104","barryja01",1939,"BBWAA",274,206,1,"N","Player",NULL
"bartedi01",1907,11,22,"USA","IL","Chicago",1995,8,4,"USA","CA","Alameda","Dick","Bartell","Richard William",160,"69","R","R","1927-10-02","1946-05-24","bartd101","bartedi01",1948,"BBWAA",121,91,1,"N","Player",NULL
"bartedi01",1907,11,22,"USA","IL","Chicago",1995,8,4,"USA","CA","Alameda","Dick","Bartell","Richard William",160,"69","R","R","1927-10-02","1946-05-24","bartd101","bartedi01",1951,"BBWAA",226,170,1,"N","Player",NULL
"bartedi01",1907,11,22,"USA","IL","Chicago",1995,8,4,"USA","CA","Alameda","Dick","Bartell","Richard William",160,"69","R","R","1927-10-02","1946-05-24","bartd101","bartedi01",1958,"BBWAA",266,200,1,"N","Player",NULL
"bartedi01",1907,11,22,"USA","IL","Chicago",1995,8,4,"USA","CA","Alameda","Dick","Bartell","Richard William",160,"69","R","R","1927-10-02","1946-05-24","bartd101","bartedi01",1960,"BBWAA",269,202,1,"N","Player",NULL
"bartobo01",1941,7,30,"USA","OH","Norwood",NULL,NULL,NULL,NULL,NULL,NULL,"Bob","Barton","Robert Wilbur",175,"72","R","R","1965-09-17","1974-07-30","bartb101","bartobo01",1980,"BBWAA",385,289,0,"N","Player",NULL
"battijo01",1853,11,11,"USA","PA","West Bradford",1937,12,10,"USA","OH","Akron","Joe","Battin","Joseph V.",169,"70","R","R","1871-08-11","1890-05-28","battj102","battijo01",1936,"Veterans",78,59,1,"N","Player",NULL
"bauerha01",1922,7,31,"USA","IL","East St. Louis",2007,2,9,"USA","KS","Lenexa","Hank","Bauer","Henry Albert",192,"72","R","R","1948-09-06","1961-07-21","baueh101","bauerha01",1967,"BBWAA",292,219,23,"N","Player",NULL
"bauerha01",1922,7,31,"USA","IL","East St. Louis",2007,2,9,"USA","KS","Lenexa","Hank","Bauer","Henry Albert",192,"72","R","R","1948-09-06","1961-07-21","baueh101","bauerha01",1967,"Run Off",306,NULL,9,"N","Player","1st"
"baylodo01",1949,6,28,"USA","TX","Austin",NULL,NULL,NULL,NULL,NULL,NULL,"Don","Baylor","Don Edward",190,"73","R","R","1970-09-18","1988-10-01","bayld001","baylodo01",1994,"BBWAA",456,342,12,"N","Player",NULL
"baylodo01",1949,6,28,"USA","TX","Austin",NULL,NULL,NULL,NULL,NULL,NULL,"Don","Baylor","Don Edward",190,"73","R","R","1970-09-18","1988-10-01","bayld001","baylodo01",1995,"BBWAA",460,345,12,"N","Player",NULL
"beaucji01",1939,8,21,"USA","OK","Vinita",2007,12,25,"USA","GA","Union City","Jim","Beauchamp","James Edward",190,"74","R","R","1963-09-22","1973-09-20","beauj101","beaucji01",1979,"BBWAA",432,324,0,"N","Player",NULL
"beaumgi01",1876,7,23,"USA","WI","Rochester",1956,4,10,"USA","WI","Burlington","Ginger","Beaumont","Clarence Howeth",190,"68","L","R","1899-04-21","1910-10-15","beaug101","beaumgi01",1938,"BBWAA",262,197,1,"N","Player",NULL
"beaumgi01",1876,7,23,"USA","WI","Rochester",1956,4,10,"USA","WI","Burlington","Ginger","Beaumont","Clarence Howeth",190,"68","L","R","1899-04-21","1910-10-15","beaug101","beaumgi01",1942,"BBWAA",233,175,1,"N","Player",NULL
"beaumgi01",1876,7,23,"USA","WI","Rochester",1956,4,10,"USA","WI","Burlington","Ginger","Beaumont","Clarence Howeth",190,"68","L","R","1899-04-21","1910-10-15","beaug101","beaumgi01",1945,"BBWAA",247,186,1,"N","Player",NULL
"beaumgi01",1876,7,23,"USA","WI","Rochester",1956,4,10,"USA","WI","Burlington","Ginger","Beaumont","Clarence Howeth",190,"68","L","R","1899-04-21","1910-10-15","beaug101","beaumgi01",1946,"Nominating Vote",202,NULL,1,"N","Player","Top 20"
"beckegl01",1940,10,12,"USA","PA","Pittsburgh",NULL,NULL,NULL,NULL,NULL,NULL,"Glenn","Beckert","Glenn Alfred",190,"73","R","R","1965-04-12","1975-04-27","beckg101","beckegl01",1981,"BBWAA",401,301,1,"N","Player",NULL
"becklja01",1867,8,4,"USA","MO","Hannibal",1918,6,25,"USA","MO","Kansas City","Jake","Beckley","Jacob Peter",200,"70","L","L","1888-06-20","1907-06-15","beckj103","becklja01",1936,"Veterans",78,59,1,"N","Player",NULL
"becklja01",1867,8,4,"USA","MO","Hannibal",1918,6,25,"USA","MO","Kansas City","Jake","Beckley","Jacob Peter",200,"70","L","L","1888-06-20","1907-06-15","beckj103","becklja01",1942,"BBWAA",233,175,1,"N","Player",NULL
"becklja01",1867,8,4,"USA","MO","Hannibal",1918,6,25,"USA","MO","Kansas City","Jake","Beckley","Jacob Peter",200,"70","L","L","1888-06-20","1907-06-15","beckj103","becklja01",1971,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"beckro01",1968,8,3,"USA","CA","Burbank",2007,6,23,"USA","AZ","Phoenix","Rod","Beck","Rodney Roy",215,"73","R","R","1991-05-06","2004-08-14","beckr001","beckro01",2008,"BBWAA",543,408,2,"N","Player",NULL
"bedrost01",1957,12,6,"USA","MA","Methuen",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Bedrosian","Stephen Wayne",200,"75","R","R","1981-08-14","1995-08-09","bedrs001","bedrost01",2001,"BBWAA",515,387,1,"N","Player",NULL
"belanma01",1944,6,8,"USA","MA","Pittsfield",1998,10,6,"USA","NY","New York","Mark","Belanger","Mark Henry",170,"73","R","R","1965-08-07","1982-10-02","belam101","belanma01",1988,"BBWAA",427,321,16,"N","Player",NULL
"bellbu01",1951,8,27,"USA","PA","Pittsburgh",NULL,NULL,NULL,NULL,NULL,NULL,"Buddy","Bell","David Gus",180,"73","R","R","1972-04-15","1989-06-17","bellb001","bellbu01",1995,"BBWAA",460,345,8,"N","Player",NULL
"bellco99",1903,5,17,"USA","MS","Starkville",1991,3,7,"USA","MO","St. Louis","Cool Papa","Bell","James Thomas",155,"72","B","L",NULL,NULL,NULL,"bellco99",1974,"Negro League",NULL,NULL,NULL,"Y","Player",NULL
"belleal01",1966,8,25,"USA","LA","Shreveport",NULL,NULL,NULL,NULL,NULL,NULL,"Albert","Belle","Albert Jojuan",190,"73","R","R","1989-07-15","2000-10-01","bellj002","belleal01",2006,"BBWAA",520,390,40,"N","Player",NULL
"belleal01",1966,8,25,"USA","LA","Shreveport",NULL,NULL,NULL,NULL,NULL,NULL,"Albert","Belle","Albert Jojuan",190,"73","R","R","1989-07-15","2000-10-01","bellj002","belleal01",2007,"BBWAA",545,409,19,"N","Player",NULL
"bellge02",1959,10,21,"D.R.","San Pedro de Macoris","San Pedro de Macoris",NULL,NULL,NULL,NULL,NULL,NULL,"George","Bell","George Antonio",190,"73","R","R","1981-04-09","1993-10-02","bellg001","bellge02",1999,"BBWAA",497,373,6,"N","Player",NULL
"bellja01",1965,12,11,"USA","FL","Pensacola",NULL,NULL,NULL,NULL,NULL,NULL,"Jay","Bell","Jay Stuart",180,"73","R","R","1986-09-29","2003-09-28","bellj001","bellja01",2009,"BBWAA",539,405,2,"N","Player",NULL
"benchjo01",1947,12,7,"USA","OK","Oklahoma City",NULL,NULL,NULL,NULL,NULL,NULL,"Johnny","Bench","Johnny Lee",197,"73","R","R","1967-08-28","1983-09-29","bencj101","benchjo01",1989,"BBWAA",447,336,431,"Y","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1936,"BBWAA",226,170,2,"N","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1937,"BBWAA",201,151,17,"N","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1938,"BBWAA",262,197,33,"N","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1939,"BBWAA",274,206,40,"N","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1942,"BBWAA",233,175,55,"N","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1945,"BBWAA",247,186,40,"N","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1946,"Final Ballot",263,198,35,"N","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1946,"Nominating Vote",202,NULL,39,"N","Player","Top 20"
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1947,"BBWAA",161,121,72,"N","Player",NULL
"bendech01",1884,5,5,"USA","MN","Crow Wing County",1954,5,22,"USA","PA","Philadelphia","Chief","Bender","Charles Albert",185,"74","R","R","1903-04-20","1925-07-21","bendc101","bendech01",1948,"BBWAA",121,91,5,"N","Player",NULL
