system,system_name,school,school_name,pool,designation_ineligible,subgroup,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa
20,Bedford County,15,Eakin Elementary,K8,0,Super Subgroup,1,0,,,,
20,Bedford County,15,Eakin Elementary,K8,0,White,2,0,4,,,
20,Bedford County,17,Cascade Middle School,K8,0,All Students,3,2,2,,,
20,Bedford County,17,Cascade Middle School,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,17,Cascade Middle School,K8,0,Asian,,,,,,
20,Bedford County,17,Cascade Middle School,K8,0,Black or African American,,2,,,,
20,Bedford County,17,Cascade Middle School,K8,0,Black/Hispanic/Native American,2,2,4,,,
20,Bedford County,17,Cascade Middle School,K8,0,Economically Disadvantaged,1,2,2,,,
20,Bedford County,17,Cascade Middle School,K8,0,English Learners with Transitional 1-4,,,,,,
20,Bedford County,17,Cascade Middle School,K8,0,Hispanic,,2,,,,
20,Bedford County,17,Cascade Middle School,K8,0,Students with Disabilities,,4,,,,
20,Bedford County,17,Cascade Middle School,K8,,Subgroups,1.5,2.666666667,3,,,
20,Bedford County,17,Cascade Middle School,K8,0,Super Subgroup,1,3,,,,
20,Bedford County,17,Cascade Middle School,K8,0,White,3,2,2,,,
20,Bedford County,20,Shelbyville Central High School,HS,0,All Students,1,4,4,4,2,1
20,Bedford County,20,Shelbyville Central High School,HS,0,American Indian or Alaska Native,,,,,,
20,Bedford County,20,Shelbyville Central High School,HS,0,Asian,,,,,,
20,Bedford County,20,Shelbyville Central High School,HS,0,Black or African American,2,3,4,4,2,
20,Bedford County,20,Shelbyville Central High School,HS,0,Black/Hispanic/Native American,2,4,4,4,2,1
20,Bedford County,20,Shelbyville Central High School,HS,0,Economically Disadvantaged,1,3,4,3,1,1
20,Bedford County,20,Shelbyville Central High School,HS,0,English Learners with Transitional 1-4,1,4,3,,,1
20,Bedford County,20,Shelbyville Central High School,HS,0,Hispanic,2,4,3,4,2,1
20,Bedford County,20,Shelbyville Central High School,HS,0,Students with Disabilities,1,2,4,4,2,0
20,Bedford County,20,Shelbyville Central High School,HS,,Subgroups,1.25,3.25,3.75,3.666666667,1.666666667,0.75
20,Bedford County,20,Shelbyville Central High School,HS,0,Super Subgroup,2,4,,,1,
20,Bedford County,20,Shelbyville Central High School,HS,0,White,2,2,4,4,3,
20,Bedford County,25,Harris Middle School,K8,0,All Students,1,2,3,,,0
20,Bedford County,25,Harris Middle School,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,25,Harris Middle School,K8,0,Asian,,3,,,,
20,Bedford County,25,Harris Middle School,K8,0,Black or African American,1,1,4,,,
20,Bedford County,25,Harris Middle School,K8,0,Black/Hispanic/Native American,1,3,4,,,0
20,Bedford County,25,Harris Middle School,K8,0,Economically Disadvantaged,1,2,3,,,0
20,Bedford County,25,Harris Middle School,K8,0,English Learners with Transitional 1-4,2,3,3,,,0
20,Bedford County,25,Harris Middle School,K8,0,Hispanic,1,4,3,,,0
20,Bedford County,25,Harris Middle School,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
20,Bedford County,25,Harris Middle School,K8,0,Students with Disabilities,1,2,4,,,
20,Bedford County,25,Harris Middle School,K8,,Subgroups,1.25,2.5,3.5,,,0
20,Bedford County,25,Harris Middle School,K8,0,Super Subgroup,1,2,,,,
20,Bedford County,25,Harris Middle School,K8,0,White,1,1,3,,,
20,Bedford County,33,Community Elementary School,K8,0,All Students,2,1,4,,,3
20,Bedford County,33,Community Elementary School,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,33,Community Elementary School,K8,0,Asian,,,,,,
20,Bedford County,33,Community Elementary School,K8,0,Black or African American,,2,,,,
20,Bedford County,33,Community Elementary School,K8,0,Black/Hispanic/Native American,2,2,4,,,3
20,Bedford County,33,Community Elementary School,K8,0,Economically Disadvantaged,3,2,4,,,
20,Bedford County,33,Community Elementary School,K8,0,English Learners with Transitional 1-4,,,,,,3
20,Bedford County,33,Community Elementary School,K8,0,Hispanic,,3,4,,,3
20,Bedford County,33,Community Elementary School,K8,0,Students with Disabilities,,1,2,,,
20,Bedford County,33,Community Elementary School,K8,,Subgroups,2.5,1.666666667,3.333333333,,,3
20,Bedford County,33,Community Elementary School,K8,0,Super Subgroup,2,2,,,,
20,Bedford County,33,Community Elementary School,K8,0,White,3,1,4,,,
20,Bedford County,35,Community High School,HS,0,All Students,3,2,4,3,3,
20,Bedford County,35,Community High School,HS,0,American Indian or Alaska Native,,,,,,
20,Bedford County,35,Community High School,HS,0,Asian,,,,,,
20,Bedford County,35,Community High School,HS,0,Black or African American,,,,,,
20,Bedford County,35,Community High School,HS,0,Black/Hispanic/Native American,4,2,4,,,
20,Bedford County,35,Community High School,HS,0,Economically Disadvantaged,3,2,4,4,2,
20,Bedford County,35,Community High School,HS,0,English Learners with Transitional 1-4,,,,,,
20,Bedford County,35,Community High School,HS,0,Hispanic,4,3,4,,,
20,Bedford County,35,Community High School,HS,0,Students with Disabilities,,2,3,,,
20,Bedford County,35,Community High School,HS,,Subgroups,3.5,2,3.666666667,4,2,
20,Bedford County,35,Community High School,HS,0,Super Subgroup,2,2,,,2,
20,Bedford County,35,Community High School,HS,0,White,3,2,4,3,3,
20,Bedford County,37,Community Middle School,K8,0,All Students,2,2,1,,,
20,Bedford County,37,Community Middle School,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,37,Community Middle School,K8,0,Asian,,,,,,
20,Bedford County,37,Community Middle School,K8,0,Black or African American,,2,,,,
20,Bedford County,37,Community Middle School,K8,0,Black/Hispanic/Native American,2,2,2,,,
20,Bedford County,37,Community Middle School,K8,0,Economically Disadvantaged,2,2,2,,,
20,Bedford County,37,Community Middle School,K8,0,English Learners with Transitional 1-4,,,,,,
20,Bedford County,37,Community Middle School,K8,0,Hispanic,3,2,3,,,
20,Bedford County,37,Community Middle School,K8,0,Students with Disabilities,2,2,4,,,
20,Bedford County,37,Community Middle School,K8,,Subgroups,2,2,2.666666667,,,
20,Bedford County,37,Community Middle School,K8,0,Super Subgroup,2,2,,,,
20,Bedford County,37,Community Middle School,K8,0,White,2,1,2,,,
20,Bedford County,39,Learning Way Elementary,K8,0,All Students,1,3,3,,,3
20,Bedford County,39,Learning Way Elementary,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,39,Learning Way Elementary,K8,0,Asian,,,,,,
20,Bedford County,39,Learning Way Elementary,K8,0,Black or African American,2,2,4,,,
20,Bedford County,39,Learning Way Elementary,K8,0,Black/Hispanic/Native American,2,3,4,,,2
20,Bedford County,39,Learning Way Elementary,K8,0,Economically Disadvantaged,1,3,4,,,3
20,Bedford County,39,Learning Way Elementary,K8,0,English Learners with Transitional 1-4,2,3,4,,,3
20,Bedford County,39,Learning Way Elementary,K8,0,Hispanic,2,3,4,,,2
20,Bedford County,39,Learning Way Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
20,Bedford County,39,Learning Way Elementary,K8,0,Students with Disabilities,,3,2,,,4
20,Bedford County,39,Learning Way Elementary,K8,,Subgroups,1.666666667,3,3.5,,,3
20,Bedford County,39,Learning Way Elementary,K8,0,Super Subgroup,1,2,,,,
20,Bedford County,39,Learning Way Elementary,K8,0,White,1,2,2,,,4
20,Bedford County,40,East Side Elementary,K8,0,All Students,2,1,4,,,4
20,Bedford County,40,East Side Elementary,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,40,East Side Elementary,K8,0,Asian,,,,,,
20,Bedford County,40,East Side Elementary,K8,0,Black or African American,2,2,2,,,
20,Bedford County,40,East Side Elementary,K8,0,Black/Hispanic/Native American,2,2,4,,,4
20,Bedford County,40,East Side Elementary,K8,0,Economically Disadvantaged,2,2,4,,,4
20,Bedford County,40,East Side Elementary,K8,0,English Learners with Transitional 1-4,2,2,4,,,4
20,Bedford County,40,East Side Elementary,K8,0,Hispanic,3,2,4,,,4
20,Bedford County,40,East Side Elementary,K8,0,Students with Disabilities,,3,2,,,
20,Bedford County,40,East Side Elementary,K8,,Subgroups,2,2.25,3.5,,,4
20,Bedford County,40,East Side Elementary,K8,0,Super Subgroup,2,2,,,,
20,Bedford County,40,East Side Elementary,K8,0,White,2,1,4,,,
20,Bedford County,53,Liberty Elementary,K8,0,All Students,2,3,2,,,2
20,Bedford County,53,Liberty Elementary,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,53,Liberty Elementary,K8,0,Asian,,,,,,
20,Bedford County,53,Liberty Elementary,K8,0,Black or African American,,2,,,,
20,Bedford County,53,Liberty Elementary,K8,0,Black/Hispanic/Native American,2,2,4,,,2
20,Bedford County,53,Liberty Elementary,K8,0,Economically Disadvantaged,2,3,4,,,
20,Bedford County,53,Liberty Elementary,K8,0,English Learners with Transitional 1-4,,2,,,,2
20,Bedford County,53,Liberty Elementary,K8,0,Hispanic,2,3,4,,,2
20,Bedford County,53,Liberty Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
20,Bedford County,53,Liberty Elementary,K8,0,Students with Disabilities,2,2,4,,,
20,Bedford County,53,Liberty Elementary,K8,,Subgroups,2,2.25,4,,,2
20,Bedford County,53,Liberty Elementary,K8,0,Super Subgroup,2,2,,,,
20,Bedford County,53,Liberty Elementary,K8,0,White,2,2,2,,,
20,Bedford County,75,South Side Elementary,K8,0,All Students,1,0,3,,,4
20,Bedford County,75,South Side Elementary,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,75,South Side Elementary,K8,0,Asian,,,,,,
20,Bedford County,75,South Side Elementary,K8,0,Black or African American,,2,4,,,
20,Bedford County,75,South Side Elementary,K8,0,Black/Hispanic/Native American,2,1,4,,,4
20,Bedford County,75,South Side Elementary,K8,0,Economically Disadvantaged,1,1,4,,,4
20,Bedford County,75,South Side Elementary,K8,0,English Learners with Transitional 1-4,2,2,4,,,4
20,Bedford County,75,South Side Elementary,K8,0,Hispanic,2,2,4,,,4
20,Bedford County,75,South Side Elementary,K8,0,Students with Disabilities,,,1,,,
20,Bedford County,75,South Side Elementary,K8,,Subgroups,1.666666667,1.333333333,3.25,,,4
20,Bedford County,75,South Side Elementary,K8,0,Super Subgroup,1,1,,,,
20,Bedford County,75,South Side Elementary,K8,0,White,2,0,2,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,All Students,4,2,4,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,American Indian or Alaska Native,,,,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,Asian,,,,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,Black or African American,,,,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,Black/Hispanic/Native American,4,2,4,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,Economically Disadvantaged,4,2,4,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,English Learners with Transitional 1-4,,2,,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,Hispanic,4,2,3,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,Students with Disabilities,,,,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,,Subgroups,4,2,4,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,Super Subgroup,4,2,,,,
20,Bedford County,78,Thomas Magnet Elementary School,K8,0,White,4,2,4,,,
30,Benton County,10,Big Sandy School,K8,0,All Students,2,2,4,,,
30,Benton County,10,Big Sandy School,K8,0,Black or African American,,,,,,
30,Benton County,10,Big Sandy School,K8,0,Black/Hispanic/Native American,,,,,,
30,Benton County,10,Big Sandy School,K8,0,Economically Disadvantaged,0,0,4,,,
30,Benton County,10,Big Sandy School,K8,0,English Learners with Transitional 1-4,,,,,,
30,Benton County,10,Big Sandy School,K8,0,Hispanic,,,,,,
30,Benton County,10,Big Sandy School,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
30,Benton County,10,Big Sandy School,K8,0,Students with Disabilities,,,4,,,
30,Benton County,10,Big Sandy School,K8,,Subgroups,0,0,4,,,
30,Benton County,10,Big Sandy School,K8,0,Super Subgroup,0,0,,,,
30,Benton County,10,Big Sandy School,K8,0,White,2,2,4,,,
30,Benton County,15,Briarwood School,K8,0,All Students,3,4,4,,,
30,Benton County,15,Briarwood School,K8,0,Asian,,,,,,
30,Benton County,15,Briarwood School,K8,0,Black or African American,,2,,,,
30,Benton County,15,Briarwood School,K8,0,Black/Hispanic/Native American,3,2,3,,,
30,Benton County,15,Briarwood School,K8,0,Economically Disadvantaged,2,3,3,,,
30,Benton County,15,Briarwood School,K8,0,English Learners with Transitional 1-4,,,,,,
30,Benton County,15,Briarwood School,K8,0,Hispanic,,,,,,
30,Benton County,15,Briarwood School,K8,0,Students with Disabilities,0,2,4,,,
30,Benton County,15,Briarwood School,K8,,Subgroups,1.666666667,2.333333333,3.333333333,,,
30,Benton County,15,Briarwood School,K8,0,Super Subgroup,2,3,,,,
30,Benton County,15,Briarwood School,K8,0,White,3,4,4,,,
30,Benton County,25,Camden Central High School,HS,0,All Students,3,2,3,4,4,
30,Benton County,25,Camden Central High School,HS,0,American Indian or Alaska Native,,,,,,
30,Benton County,25,Camden Central High School,HS,0,Asian,,,,,,
30,Benton County,25,Camden Central High School,HS,0,Black or African American,,,,,,
30,Benton County,25,Camden Central High School,HS,0,Black/Hispanic/Native American,,2,4,,,
30,Benton County,25,Camden Central High School,HS,0,Economically Disadvantaged,3,2,2,4,4,
30,Benton County,25,Camden Central High School,HS,0,English Learners with Transitional 1-4,,,,,,
30,Benton County,25,Camden Central High School,HS,0,Hispanic,,,,,,
30,Benton County,25,Camden Central High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
30,Benton County,25,Camden Central High School,HS,0,Students with Disabilities,2,0,2,,,
30,Benton County,25,Camden Central High School,HS,,Subgroups,2.5,1.333333333,2.666666667,4,4,
30,Benton County,25,Camden Central High School,HS,0,Super Subgroup,3,1,,,4,
30,Benton County,25,Camden Central High School,HS,0,White,4,2,3,4,4,
30,Benton County,27,Camden Jr High School,K8,0,All Students,3,1,4,,,
30,Benton County,27,Camden Jr High School,K8,0,Asian,,,,,,
30,Benton County,27,Camden Jr High School,K8,0,Black or African American,,1,,,,
30,Benton County,27,Camden Jr High School,K8,0,Black/Hispanic/Native American,3,1,4,,,
30,Benton County,27,Camden Jr High School,K8,0,Economically Disadvantaged,2,1,4,,,
30,Benton County,27,Camden Jr High School,K8,0,English Learners with Transitional 1-4,,,,,,
30,Benton County,27,Camden Jr High School,K8,0,Hispanic,,,,,,
30,Benton County,27,Camden Jr High School,K8,0,Students with Disabilities,2,2,4,,,
30,Benton County,27,Camden Jr High School,K8,,Subgroups,2.333333333,1.333333333,4,,,
30,Benton County,27,Camden Jr High School,K8,0,Super Subgroup,2,1,,,,
30,Benton County,27,Camden Jr High School,K8,0,White,3,2,4,,,
30,Benton County,30,Holladay Elementary,K8,0,All Students,1,2,2,,,
30,Benton County,30,Holladay Elementary,K8,0,American Indian or Alaska Native,,,,,,
30,Benton County,30,Holladay Elementary,K8,0,Black or African American,,,,,,
30,Benton County,30,Holladay Elementary,K8,0,Black/Hispanic/Native American,,,,,,
30,Benton County,30,Holladay Elementary,K8,0,Economically Disadvantaged,2,2,0,,,
30,Benton County,30,Holladay Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
30,Benton County,30,Holladay Elementary,K8,0,Hispanic,,,,,,
30,Benton County,30,Holladay Elementary,K8,0,Students with Disabilities,,,2,,,
30,Benton County,30,Holladay Elementary,K8,,Subgroups,2,2,1,,,
30,Benton County,30,Holladay Elementary,K8,0,Super Subgroup,2,2,,,,
30,Benton County,30,Holladay Elementary,K8,0,White,2,1,1,,,
40,Bledsoe County,5,Bledsoe County High School,HS,0,All Students,2,3,3,4,3,
40,Bledsoe County,5,Bledsoe County High School,HS,0,American Indian or Alaska Native,,,,,,
40,Bledsoe County,5,Bledsoe County High School,HS,0,Asian,,,,,,
40,Bledsoe County,5,Bledsoe County High School,HS,0,Black or African American,,,,,,
40,Bledsoe County,5,Bledsoe County High School,HS,0,Black/Hispanic/Native American,,3,,,,
40,Bledsoe County,5,Bledsoe County High School,HS,0,Economically Disadvantaged,2,2,4,4,3,
40,Bledsoe County,5,Bledsoe County High School,HS,0,English Learners with Transitional 1-4,,,,,,
40,Bledsoe County,5,Bledsoe County High School,HS,0,Hispanic,,,,,,
40,Bledsoe County,5,Bledsoe County High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
40,Bledsoe County,5,Bledsoe County High School,HS,0,Students with Disabilities,1,2,3,,,
40,Bledsoe County,5,Bledsoe County High School,HS,,Subgroups,1.5,2.333333333,3.5,4,3,
40,Bledsoe County,5,Bledsoe County High School,HS,0,Super Subgroup,1,2,,,3,
40,Bledsoe County,5,Bledsoe County High School,HS,0,White,2,3,4,4,3,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,All Students,3,0,2,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,American Indian or Alaska Native,,,,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,Asian,,,,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,Black or African American,,,,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,Black/Hispanic/Native American,,2,,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,Economically Disadvantaged,2,0,2,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,English Learners with Transitional 1-4,,,,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,Hispanic,,2,,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,Students with Disabilities,1,0,2,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,,Subgroups,1.5,0.666666667,2,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,Super Subgroup,2,0,,,,
40,Bledsoe County,6,Bledsoe County Middle School,K8,0,White,3,0,2,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,All Students,1,0,4,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,American Indian or Alaska Native,,,,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,Black or African American,,,,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,Black/Hispanic/Native American,,,,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,Economically Disadvantaged,,0,3,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,Hispanic,,,,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,Students with Disabilities,,1,3,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,,Subgroups,,0.5,3,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,Super Subgroup,1,0,,,,
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,0,White,1,0,4,,,
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,0,All Students,4,3,3,,,
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,0,Black or African American,,,,,,
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,0,Black/Hispanic/Native American,,,,,,
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,0,Economically Disadvantaged,4,3,2,,,
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,0,Hispanic,,,,,,
